 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #  Generated on 13 Aug 2024 at 10:55:23 
 ##############################################################################
#+----------------------------------------------------------------------------+
#|                    Partial Density of States -- Projectors                 |
#+----------------------------------------------------------------------------+
#|    Column:    1 contains:                                                  |
#|           Atom            AngM Channel        Spin Channel                 |
#|          Si   1                 s                Up                        |
#|          Si   2                 s                Up                        |
#+----------------------------------------------------------------------------+
#|    Column:    2 contains:                                                  |
#|           Atom            AngM Channel        Spin Channel                 |
#|          Si   1                 p                Up                        |
#|          Si   2                 p                Up                        |
#+----------------------------------------------------------------------------+
#|    Column:    3 contains:                                                  |
#|           Atom            AngM Channel        Spin Channel                 |
#|          Si   1                 s               Down                       |
#|          Si   2                 s               Down                       |
#+----------------------------------------------------------------------------+
#|    Column:    4 contains:                                                  |
#|           Atom            AngM Channel        Spin Channel                 |
#|          Si   1                 p               Down                       |
#|          Si   2                 p               Down                       |
#+----------------------------------------------------------------------------+
-1.2531014E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2526014E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2521013E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2516013E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2511012E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2506012E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2501011E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2496011E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2491010E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2486010E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2481009E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2476009E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2471008E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2466008E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2461007E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2456007E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2451006E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2446006E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2441005E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2436005E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2431004E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2426004E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2421003E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2416003E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2411002E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2406002E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2401001E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2396001E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2391000E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2386000E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2380999E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2375999E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2370998E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2365998E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2360997E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2355997E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2350996E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2345996E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2340995E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2335995E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2330994E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2325994E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2320993E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2315993E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2310992E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2305992E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2300991E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2295991E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2290990E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2285990E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2280989E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2275989E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2270988E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2265988E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2260987E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2255987E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2250986E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2245986E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2240985E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2235985E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2230984E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2225984E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2220983E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2215983E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2210982E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2205982E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2200981E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2195981E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2190980E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2185980E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2180979E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2175979E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2170979E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2165978E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2160978E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2155977E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2150977E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2145976E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2140976E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2135975E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2130975E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2125974E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2120974E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2115973E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2110973E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2105972E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2100972E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2095971E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2090971E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2085970E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2080970E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2075969E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2070969E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2065968E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2060968E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2055967E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2050967E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2045966E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2040966E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2035965E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2030965E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2025964E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2020964E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2015963E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2010963E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2005962E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.2000962E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1995961E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1990961E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1985960E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1980960E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1975959E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1970959E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1965958E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1960958E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1955957E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1950957E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1945956E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1940956E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1935955E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1930955E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1925954E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1920954E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1915953E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1910953E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1905952E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1900952E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1895951E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1890951E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1885950E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1880950E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1875949E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1870949E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1865948E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1860948E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1855947E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1850947E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1845946E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1840946E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1835945E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1830945E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1825944E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1820944E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1815943E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1810943E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1805942E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1800942E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1795942E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1790941E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1785941E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1780940E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1775940E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1770939E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1765939E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1760938E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1755938E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1750937E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1745937E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1740936E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1735936E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1730935E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1725935E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1720934E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1715934E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1710933E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1705933E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1700932E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1695932E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1690931E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1685931E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1680930E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1675930E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1670929E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1665929E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1660928E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1655928E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1650927E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1645927E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1640926E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1635926E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1630925E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1625925E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1620924E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1615924E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1610923E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1605923E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1600922E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1595922E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1590921E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1585921E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1580920E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1575920E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1570919E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1565919E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1560918E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1555918E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1550917E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1545917E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1540916E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1535916E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1530915E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1525915E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1520914E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1515914E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1510913E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1505913E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1500912E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1495912E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1490911E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1485911E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1480910E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1475910E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1470909E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1465909E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1460908E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1455908E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1450907E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1445907E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1440906E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1435906E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1430905E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1425905E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1420904E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1415904E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1410904E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1405903E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1400903E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1395902E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1390902E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1385901E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1380901E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1375900E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1370900E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1365899E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1360899E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1355898E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1350898E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1345897E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1340897E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1335896E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1330896E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1325895E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1320895E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1315894E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1310894E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1305893E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1300893E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1295892E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1290892E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1285891E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1280891E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1275890E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1270890E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1265889E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1260889E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1255888E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1250888E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1245887E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1240887E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1235886E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1230886E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1225885E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1220885E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1215884E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1210884E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1205883E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1200883E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1195882E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1190882E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1185881E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1180881E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1175880E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1170880E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1165879E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1160879E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
-1.1155878E+01  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00
